sweetness,saltiness,sourness,bitterness,savoriness,fattiness,spiciness,id,title,cuisine
15.1,8.35,3.91,2.51,6.02,100.0,78750.0,204988,Parting Glass Belgian Dubbel (For Intermediate Brewers),Italian
37.49,100.0,36.24,13.47,58.75,84.12,0.0,758105,Late Summer Minestrone with Butternut Squash and Fresh Corn,Italian
68.59,100.0,65.28,26.46,81.18,70.64,79450.0,491863,Green Goddess Pasta Primavera,Italian
61.58,100.0,62.3,44.01,73.65,82.25,0.0,75565,Low-carb Turkey Lasagna,Italian
50.11,100.0,44.27,34.68,54.45,79.3,0.0,692504,30-Minute Meal // Light Shrimp Scampi with Kale Pesto // Gluten & Dairy Free,Italian
40.67,100.0,43.93,40.49,28.33,96.4,0.0,569955,Tomato & Sausage Risotto,Italian
42.78,100.0,67.52,41.95,55.64,75.54,0.0,748331,"Broken Lasagna with Parsley Pesto, Lettuce and Potatoes",Italian
75.0,100.0,79.45,50.25,68.62,81.92,33525.0,762224,Swiss Chard and Caramelized Onion Lasagna,Italian
18.96,100.0,22.33,19.28,60.96,59.25,0.0,678613,Veggie Flatbread Pizza,Italian
23.42,100.0,87.85,38.26,8.09,93.89,0.0,18448,Spring Panzanella Recipe,Italian
100.0,36.29,35.51,42.71,18.06,35.91,607450.0,565558,Lasagna Soup,Italian
44.26,100.0,24.14,42.76,38.18,74.73,11900.0,23751,Eggplant And Pine Nut Rolled Lasagna,Italian
22.68,90.42,29.93,31.71,81.06,100.0,0.0,775860,Cheesy Spinach and Artichoke Lasagna,Italian
27.2,96.55,50.47,100.0,44.47,65.15,0.0,792878,One-Pot Italian Chicken & Quinoa,Italian
98.47,28.87,49.62,49.51,100.0,56.21,0.0,694057,Broccoli Rabe & Turkey Sausage Lasagna,Italian
22.53,100.0,15.3,20.22,70.77,94.87,5950.0,838787,Skillet Gnocchi with Chard & White Beans,Italian
100.0,11.77,6.09,13.17,11.28,71.44,450000.0,10640,Oven-roasted Balsamic Brussels Sprouts,Italian
28.15,100.0,27.94,21.01,36.51,52.98,0.0,248537,Roasted Brussels Sprout Carbonara,Italian
43.12,100.0,52.61,36.6,59.78,78.34,0.0,667361,Chicken & Veggie Pasta,Italian
86.48,96.87,100.0,77.59,60.92,84.96,0.0,35997,Baked Risotto with Tossed Green Veggies,Italian
25.27,100.0,30.35,25.74,67.41,54.06,1487.5,484912,Pasta Primavera,Italian
17.68,11.37,19.02,17.37,1.88,100.0,7450.0,201808,Skillet Baked Ziti,Italian
19.41,100.0,31.14,47.93,54.45,55.03,5950.0,248483,Italian Potato Wedges,Italian
58.39,100.0,46.95,35.55,53.59,56.16,1862.5,695625,Turkish-Style Pizza,Italian
35.86,100.0,37.81,18.54,36.41,62.17,0.0,28415,Italian Stuffed Artichokes,Italian
72.93,31.81,100.0,25.42,23.32,19.11,29800.0,592430,Spinach Lasagna Roll Ups,Italian
100.0,1.53,24.48,21.77,12.53,70.13,0.0,504282,"Turkey Legs, Italian Sausage and Potatoes in the Slow Cooker",Italian
26.14,100.0,41.88,44.15,48.78,60.03,0.0,508023,Minestrone Soup,Italian
36.65,100.0,30.22,24.87,75.46,79.91,7450.0,759299,Roasted Red Pepper Crostini with Balsamic Reduction,Italian
49.82,100.0,35.88,29.6,53.06,71.79,0.0,497505,Grilled Vegetable and Smoked Fontina Pizza,Italian
30.48,100.0,28.13,33.09,76.25,78.88,0.0,10363,Orecchiette With Broccoli Rabe,Italian
67.05,39.97,100.0,25.5,24.33,26.83,0.0,503475,fall minestrone soup,Italian
53.18,49.17,12.16,8.42,35.63,100.0,0.0,695539,Lasagna with Slow-Roasted Tomato Sauce,Italian
43.79,100.0,9.4,4.76,41.73,75.24,0.0,551106,Grilled Eggplant Parmesan,Italian
100.0,1.38,22.86,20.33,9.68,58.81,0.0,716509,Chicken Cacciatore,Italian
32.03,100.0,12.86,21.57,26.05,61.57,0.0,578144,Italian Meatball Soup,Italian
42.01,100.0,36.96,15.85,34.56,62.97,0.0,473867,No-Bake Zucchini Lasagna,Italian
36.49,100.0,40.44,64.88,87.23,85.28,0.0,204811,"Pizza with Pesto, Ricotta, and Mozzarella",Italian
53.51,20.85,86.25,40.81,13.32,100.0,5950.0,621994,Roasted Vegetable Baked Ziti,Italian
47.85,100.0,47.72,29.1,46.09,81.34,0.0,246224,Spring Minestrone Soup,Italian
40.98,100.0,29.74,50.38,49.09,65.26,0.0,623740,"Balsamic Butternut, Kale and Cranberry Panzanella",Italian
86.12,99.12,54.11,100.0,36.73,40.65,0.0,481288,Orecchiette ai broccoletti (Orecchiette Pasta with Broccoli Rabe),Italian
85.27,28.65,48.28,59.64,100.0,74.99,0.0,769674,The Best Vegan Lasagna,Italian
85.77,55.1,53.31,35.01,30.82,100.0,20850.0,796576,Vegan Spaghetti alla Puttanesca,Italian
100.0,55.09,38.51,56.42,19.81,34.47,0.0,429318,Italian Lentil Soup,Italian
50.97,100.0,39.24,22.13,70.21,95.79,0.0,196504,"Easy Pan Pizza With Potato, Onion, and Rosemary (Vegan)",Italian
19.21,100.0,10.07,9.76,33.58,71.24,14900.0,990325,Pasta Fagioli (Pasta and Beans),Italian
51.09,100.0,52.5,45.19,32.46,55.25,5950.0,485066,Eggplant Parmesan Pasta,Italian
31.11,7.16,50.74,25.45,8.59,100.0,0.0,616321,Bruschetta Chicken Lettuce Wraps,Italian
86.26,70.85,99.11,52.91,36.22,100.0,0.0,733202,Asparagus-Wild Mushroom Risotto with Parmesan,Italian
41.53,35.32,60.08,39.22,7.54,100.0,300000.0,591151,Butternut Squash Pasta with Italian Sausage and Fresh Spinach,Italian
0.02,4.26,0.0,0.0,0.0,100.0,20000.0,988944,Unforgettable Italian Chopped Salad,Italian
33.16,100.0,43.7,24.32,60.89,48.64,0.0,719939,The Best Low-Carb Cauliflower Pizza Crust,Italian
53.17,100.0,17.73,21.6,71.01,80.43,35750.0,668377,Tofu-Spinach Lasagne,Italian
32.56,100.0,25.79,45.88,71.66,55.94,6375000.0,198294,Rustic Chicken Minestrone,Italian
69.1,9.95,0.0,0.0,0.0,100.0,0.0,789667,Cold Veggie Pizza,Italian
65.47,87.61,55.09,100.0,42.06,51.69,0.0,519602,Spaghetti Squash & Meatballs,Italian
95.58,79.71,100.0,83.58,54.71,83.18,7450.0,984091,Spinach Artichoke Lasagna,Italian
56.85,100.0,89.96,48.26,59.32,51.33,14900.0,536471,Italian Style Quinoa,Italian
93.04,100.0,77.66,38.29,51.53,54.08,7450.0,573233,Creamy Italian Baked Pasta with Kale and Tomatoes,Italian
58.23,70.93,100.0,40.59,21.83,54.31,40500.0,760167,Tofu-Carrot Cacciatore,Italian
29.0,100.0,35.47,55.34,57.74,63.07,0.0,560001,Italian Parmesan Roasted Potatoes,Italian
17.53,100.0,18.16,19.64,68.35,55.8,0.0,665923,Creamy Caprese Pasta,Italian
100.0,35.0,12.97,8.33,19.98,79.83,0.0,15142,"Kale, Swiss & Tomato Pizza",Italian
23.12,1.11,12.97,9.21,0.9,100.0,0.0,508336,Butternut Squash Lasagna with Onion and Broccoli,Italian
57.3,100.0,61.37,31.88,52.11,69.35,0.0,509413,"Creamy Rosemary Chicken Lasagna (gluten free, not strict paleo)",Italian
58.91,100.0,50.66,31.6,51.44,54.29,0.0,494990,"Gnocchi with Roasted Brussels Sprouts, Lemon & Pine Nuts",Italian
39.07,100.0,38.32,26.98,37.85,77.82,0.0,207571,Cook the Book: Lasagna with Roasted Cauliflower Ricotta and Spinach,Italian
51.43,100.0,35.99,41.74,33.57,43.36,22350.0,486530,Broccoli and Lemongrass Barley Risotto,Italian
20.01,100.0,12.05,11.01,30.07,66.36,0.0,202461,Make-Ahead Zucchini and Roasted Potato Puttanesca,Italian
95.3,100.0,80.02,51.49,76.22,99.47,0.0,577355,Sugared Cinnamon Almonds,Italian
21.15,100.0,11.78,18.18,54.35,60.94,0.0,494140,Goat Cheese and Brussels Sprout Skillet Pizza,Italian
34.19,100.0,21.61,35.01,43.82,59.85,0.0,996308,Instant Pot Minestrone Soup,Italian
49.94,100.0,40.49,28.77,44.4,89.97,29800.0,562878,Sweet Potato Gnocchi with Balsamic-Roasted Asparagus and Caramelized Onions,Italian
35.73,58.02,20.32,13.76,8.73,100.0,4000.0,195808,Italian Vegetable Quinoa Bowls,Italian
52.95,100.0,42.08,41.2,56.18,77.15,5950.0,774796,Homemade Minestrone Soup,Italian
28.03,100.0,21.34,29.77,44.78,37.59,0.0,666798,Slow-Cooker Vegetarian Lasagna,Italian
15.36,85.45,30.14,13.21,10.12,100.0,0.0,548551,Spring Minestrone – 5 Points,Italian
100.0,72.19,14.46,8.9,24.91,84.04,14900.0,524650,Springtime Veggie Skillet Lasagna,Italian
30.01,100.0,14.42,17.02,70.42,75.66,0.0,525242,Baked Pumpkin Fettuccine Alfredo,Italian
53.69,38.09,23.49,20.03,41.25,100.0,29800.0,483149,Chicken Cacciatore (Crock Pot),Italian
37.42,100.0,56.79,30.58,57.88,62.85,37250.0,697340,Lasagna Rolls,Italian
21.75,100.0,18.21,16.14,65.1,68.68,14900.0,577222,Roasted Vegetable Pasta Primavera,Italian
100.0,95.32,70.48,78.33,87.23,76.4,51900.0,692458,Butternut Squash Kale Lasagna,Italian
56.35,100.0,24.78,23.34,21.78,90.34,0.0,525150,Black Bean + Cornbread Panzanella Salad,Italian
56.07,100.0,46.0,35.26,70.49,78.05,0.0,601490,Cheesy Baked Eggplant Pizza,Italian
89.63,89.1,100.0,47.35,45.77,80.45,0.0,624750,Italian Chopped Salad with Marinated Chickpeas + a Giveaway,Italian
43.81,100.0,84.86,88.62,22.86,55.15,0.0,624769,Pan-Fried Hummus Ravioli with Red Pepper Coulis,Italian
42.67,100.0,24.43,22.8,70.59,88.48,0.0,245225,Pasta Puttanesca,Italian
100.0,33.26,12.11,41.87,11.39,9.82,0.0,697610,Spinach & Roasted Red Pepper Calzones,Italian
37.77,100.0,48.31,32.32,89.83,68.8,0.0,696524,Chicken Parmesan Sub,Italian
63.88,100.0,70.79,49.08,39.38,74.89,0.0,553758,Tilapia with Italian Herbs,Italian
100.0,30.34,49.1,14.55,24.77,35.3,0.0,494968,One-Pot Pasta Primavera,Italian
65.92,90.33,100.0,41.85,52.0,77.95,0.0,512601,Minestrone Soup with Quinoa,Italian
8.78,100.0,10.96,8.57,49.07,74.07,0.0,833145,Baked Ziti with Spinach,Italian
27.65,100.0,29.99,12.79,44.08,70.78,0.0,548422,Slow Cooker Vegetarian Lasagna – 8 Points,Italian
19.62,100.0,20.97,23.59,65.16,55.63,7450.0,340,Quinoa Puttanesca,Italian
29.16,100.0,12.23,16.66,43.98,60.03,0.0,697511,Chicken Parmesan Sub,Italian
24.51,100.0,34.42,25.82,59.4,74.47,0.0,628124,Patate al forno (Italian Oven Roasted Potatoes),Italian
81.8,85.64,100.0,43.13,51.9,45.86,0.0,480286,Pumpkin Pie Cocktail,Italian
23.45,100.0,26.45,29.53,63.52,89.04,7470000.0,749112,"Pasta Primavera with Beets, Radishes and Radicchio",Italian
100.0,14.97,36.78,9.35,8.58,48.59,3075000.0,200822,Skillet Neapolitan Pizza (No Kneading or Oven Required!),Italian
98.38,33.92,100.0,34.37,44.42,48.89,0.0,696724,Salmon Panzanella,Italian
24.22,100.0,28.12,22.39,70.45,56.59,0.0,621,Chickpea Puttanesca,Italian
98.49,33.92,100.0,28.12,25.61,28.06,22350.0,544096,Olive Garden Copycat Minestrone Soup,Italian
46.08,100.0,53.82,23.23,72.85,60.1,0.0,695823,Classic Lasagna,Italian
25.73,100.0,24.53,33.93,78.98,65.75,0.0,138580,Cozze Umbro (Mussels in Italian Tomato Sauce),Italian
47.62,100.0,36.03,26.79,48.14,63.32,0.0,759770,Three-Cheese Zucchini Lasagna,Italian
61.43,55.85,100.0,48.53,44.56,52.88,0.0,697724,Mock Risotto,Italian
19.53,100.0,28.14,16.88,59.24,52.78,2975.0,26726,Filetto Di Pomodoro,Italian
46.81,100.0,67.71,47.99,64.23,77.76,33525.0,516921,"Hearty, Healthy Vegetarian Lasagna",Italian
100.0,94.88,36.56,62.67,34.72,82.68,0.0,758649,Raviolo a Mano (Hand Ravioli),Italian
88.6,41.41,99.34,33.79,24.73,100.0,22350.0,210989,Microwave butternut squash risotto,Italian
48.21,84.33,48.21,100.0,39.98,39.24,0.0,695081,Mushroom & Butternut Squash Lasagna,Italian
26.4,100.0,35.27,55.02,57.41,56.91,7400.0,203037,St. Benedict Belgian Dark Strong Ale (for Advanced Homebrewers),Italian
32.9,100.0,8.79,10.22,47.19,83.55,0.0,710859,Skinny Lasagna Rolls,Italian
22.5,100.0,23.93,22.27,63.07,55.3,0.0,482866,Superfood Pizza,Italian
37.84,100.0,22.61,36.9,35.79,61.65,7450.0,492865,Sweet Potato Gnocchi,Italian
18.84,100.0,35.96,20.94,59.64,48.97,0.0,36590,Easy Creamy Tomato Barley Risotto,Italian
94.14,71.04,40.22,25.21,51.09,100.0,73500.0,593764,Vegetarian Pasta Fagioli Week 4,Italian
36.22,100.0,39.28,28.16,65.87,58.68,0.0,695092,Florentine Lasagna Roll-Ups,Italian
45.69,90.35,49.07,100.0,44.82,34.27,0.0,879454,Broccoli Rabe Pasta with Golden Garlic,Italian
64.6,96.26,57.18,100.0,43.88,56.57,0.0,543703,Caprese Lasagna Roll Ups,Italian
72.82,100.0,64.76,53.82,55.98,81.9,18400.0,507135,Crispy Gluten-Free & Vegan Pizza Crust,Italian
46.14,100.0,28.51,24.87,22.24,36.66,0.0,760616,Winter Squash Ravioli,Italian
94.46,100.0,58.38,64.26,87.82,75.81,5950.0,245303,Easy Chicken Parmesan,Italian
100.0,67.15,96.58,76.52,24.05,32.13,0.0,25228,Roasted Acorn Squash With Squash Risotto,Italian
48.94,100.0,52.47,57.87,64.1,79.0,0.0,8819,"Pasta Puttanesca, Broken Artichoke Hearts Salad",Italian
64.6,96.26,57.18,100.0,43.88,56.57,0.0,742657,Gluten-Free Zucchini Pasta Primavera,Italian
63.07,100.0,26.91,41.05,64.9,54.06,0.0,471544,Nut-ritious Creamy Vegan Pasta Primavera with Peas and Carrots,Italian
15.69,58.46,18.74,17.13,16.57,100.0,0.0,36492,Butternut Squash Orzo Risotto,Italian
11.59,29.34,100.0,73.15,24.3,24.12,0.0,723403,Italian White Bean Vegetable Stew with Sausage,Italian
100.0,26.85,16.5,24.71,16.31,64.43,0.0,10913,Chestnuts With Brussel Sprouts,Italian
82.39,86.95,45.69,100.0,20.33,53.84,0.0,222261,Quick Minestrone Soup,Italian
34.2,53.17,43.51,18.95,4.01,100.0,0.0,483837,Italian Herb Roasted Broccoli,Italian
100.0,66.97,42.91,31.61,71.52,79.3,0.0,544798,Three-Cheese Chicken Penne Pasta Bake,Italian
36.16,100.0,39.13,19.49,28.67,73.38,0.0,549874,"Butternut Squash, Caramelized Onion, and Spinach Lasagna",Italian
95.43,35.07,100.0,44.99,69.42,61.86,5950.0,698006,Spinach Gnocchi,Italian
59.14,90.83,100.0,37.34,41.13,71.27,0.0,774221,Tuna Panzanella Salad,Italian
38.77,100.0,20.02,38.78,60.91,64.7,0.0,248663,Lasagna Stuffed Spaghetti Squash,Italian
88.68,100.0,97.82,32.5,44.73,97.72,0.0,629772,Vegetable Lasagna Soup,Italian
54.75,6.88,0.0,0.0,0.0,100.0,0.0,696927,Spinach & Sun-Dried Tomato Stuffed Pizza,Italian
72.02,100.0,59.01,37.52,55.18,49.49,0.0,36602,Oven-baked Butternut Squash And Rosemary Risotto,Italian
42.35,100.0,51.64,20.83,75.67,62.81,0.0,557438,Mushroom & Gruyere Bruschetta,Italian
46.79,100.0,33.92,37.57,86.38,72.77,0.0,487673,Roasted Butternut Squash Pizza,Italian
15.81,100.0,28.39,19.03,58.4,48.49,123.2,569989,Zucchini Lasagna,Italian
27.27,100.0,35.93,56.06,58.49,74.65,0.0,695239,Eggplant Parmesan,Italian
69.39,32.86,100.0,25.42,23.32,25.5,79087.5,796077,Italian Seasoning Mix,Italian
64.42,100.0,81.58,39.14,48.42,69.17,61.6,548450,Sweet Potato Kale Pizza with Rosemary & Red Onion,Italian
28.23,97.93,12.45,22.28,28.99,100.0,0.0,613283,creamy parmesan garlic gnocchi,Italian
22.19,100.0,22.43,21.02,59.42,59.57,0.0,246727,Pasta e Fagioli,Italian
68.48,54.3,100.0,35.16,32.77,51.69,35700.0,695172,Inside-Out Lasagna,Italian
57.43,15.52,56.77,40.02,10.43,100.0,150000.0,758622,One-Pot Pasta Primavera,Italian
36.2,100.0,67.65,38.68,59.06,63.69,0.0,611822,Pumpkin Pie Oatmeal,Italian
60.68,100.0,34.61,29.63,74.14,81.57,5950.0,694949,Fusilli with Italian Sausage & Arugula,Italian
35.41,100.0,14.05,13.49,59.43,77.25,7450.0,446450,sweet potato (vegan) alfredo,Italian
39.28,100.0,18.97,35.47,46.85,84.14,5950.0,525578,Springtime Crockpot Minestrone,Italian
38.33,100.0,49.44,29.05,54.38,74.39,0.0,573041,Chocolate Pumpkin Banana Smoothie,Italian
100.0,1.11,17.29,15.38,7.32,53.9,0.0,516877,Kale and Caramelized Onion Veggie Panini,Italian
62.11,61.9,100.0,37.57,42.0,55.4,0.0,696739,Tuna Pomodoro,Italian
28.44,100.0,21.89,30.32,43.16,50.23,0.0,759293,Deep-Dish Skillet Pizza,Italian
49.05,52.86,39.35,28.98,40.68,100.0,0.0,695600,"Fresh Pomodoro Pasta, White Beans & Olives",Italian
100.0,41.34,79.69,51.01,46.86,40.49,0.0,508233,Fall Minestrone Soup,Italian
48.0,100.0,57.33,58.06,48.0,75.3,11900.0,497270,White Bean Soup with Kale and Turkey Italian Sausage,Italian
31.27,100.0,46.66,63.29,61.34,58.9,0.0,474360,Easy Breakfast Bruschetta with Tomato and Avocado – Nigella Lawson – 50 Women Game Changers In Food,Italian
48.27,100.0,30.82,30.66,83.61,71.66,0.0,735809,Homemade Vegan Calzones with Sun-Dried Tomato & Pesto Spread,Italian
33.98,100.0,26.79,35.94,52.04,92.4,7450.0,516621,Lasagna Rolls with a Pomodoro Sauce,Italian
27.27,100.0,9.34,15.04,50.44,68.95,0.0,697245,Pomodoro Pasta with White Beans & Olives,Italian
91.06,100.0,81.61,46.66,10.32,56.3,67050.0,198272,Hearty Tortellini Pasta e Fagioli,Italian
63.95,100.0,79.76,50.46,69.88,82.77,0.0,488488,Pizza Sauce,Italian
67.4,29.1,39.65,37.57,77.25,100.0,0.0,688040,Spinach Artichoke Lasagna,Italian
61.07,11.63,0.96,1.41,3.37,100.0,67050.0,749120,"Pasta Primavera with Peas, Asparagus and Kale",Italian
100.0,89.88,87.32,56.73,67.81,73.0,14900.0,592686,Italian Noodle Soup,Italian
99.49,92.76,88.44,53.33,68.99,100.0,0.0,443063,Italian Rice,Italian
36.63,100.0,23.14,29.9,88.95,89.44,7450.0,996436,Grilled Salmon with Avocado Bruschetta,Italian
85.37,100.0,43.37,38.55,51.55,64.56,0.0,959299,Pesto Salmon and Italian Veggies in Foil,Italian
20.14,100.0,25.17,23.43,72.09,55.64,5950.0,828936,Spinach Ricotta Lasagna in a Mug,Italian
21.09,100.0,26.47,43.79,80.63,77.43,0.0,954350,Best Vegetable Lasagna,Italian
44.81,100.0,29.35,39.16,40.59,63.58,0.0,591173,butternut squash pasta salad,Italian
45.4,14.06,26.01,26.74,53.47,100.0,0.0,678499,Autumn Minestrone Soup,Italian
22.02,100.0,7.94,8.37,45.91,67.57,0.0,20067,Hazelnut & Chard Ravioli Salad Recipe,Italian
100.0,34.01,11.29,8.7,9.28,36.04,74500.0,620122,Pasta Fagioli with Cranberry Beans and Kale,Italian
62.3,100.0,77.18,45.81,64.25,49.93,0.0,709339,Chocolate Banana Protein Smoothie,Italian
30.54,100.0,26.96,60.5,34.36,69.22,11175.0,736024,Spring Minestrone Verde with Pistachio Pesto,Italian
60.08,100.0,57.72,20.38,23.95,90.34,29800.0,19709,Skinny Italian Spinach Meatballs,Italian
40.02,100.0,76.7,40.15,41.23,78.38,0.0,695416,Green Vegetable Minestrone,Italian
80.34,60.47,100.0,38.36,56.4,57.53,0.0,486817,"mushroom spaghetti bolognese , veg mushroom spaghetti bolognese",Italian
40.41,100.0,38.02,35.59,66.5,78.46,0.0,30687,Cauliflower Risotto Recipe (risotto Ai Cavolfiori),Italian
80.51,87.72,100.0,32.51,25.52,84.24,0.0,616091,Cauliflower in Puttanesca Sauce,Italian
66.31,24.39,48.65,50.0,100.0,67.03,2975.0,494262,Baked Chicken & Corn Risotto,Italian
60.97,0.42,0.0,0.0,0.0,100.0,0.0,578104,Spaghetti alla puttanesca,Italian
18.33,100.0,15.35,16.27,22.63,70.87,0.0,26902,Spaghetti Pomodoro With Grilled Tempeh,Italian
100.0,44.93,79.87,23.67,29.98,65.57,0.0,595401,Pasta Primavera,Italian
100.0,9.49,1.53,8.43,0.0,92.86,14900.0,506334,Pepperoni Pizza Rice,Italian
45.66,100.0,33.05,36.94,40.71,71.62,0.0,77001,Pasta Primavera,Italian
26.1,100.0,35.15,18.52,11.63,42.32,0.0,209205,"Butternut Squash, Caramelized Onion, and Spinach Lasagna",Italian
76.41,55.61,100.0,41.68,63.81,61.03,0.0,558606,Thai Chicken Pizza,Italian
30.84,100.0,14.32,15.97,65.04,63.26,14900.0,52256,Italian Style Rice And Beans,Italian
71.12,84.25,32.14,49.87,34.74,100.0,0.0,223743,Five-veg lasagne,Italian
52.09,100.0,16.02,18.76,61.73,62.39,29800.0,262957,Lasagna Rolls,Italian
56.76,85.96,81.11,21.23,26.16,100.0,0.0,617062,Barley Risotto with Mushrooms and Spinach,Italian
41.65,44.31,37.45,24.27,23.69,100.0,0.0,505049,Porcini Mushroom Quinoa Risotto,Italian
43.22,100.0,43.59,34.09,38.4,99.95,0.0,262710,Italian Bean Balls and Spaghetti Squash Noodles,Italian
41.23,100.0,57.06,35.29,69.64,58.3,7400.0,998351,Roasted Vegetable Lasagna,Italian
61.33,100.0,84.64,48.99,77.08,59.52,0.0,537611,Italian Sausage and Kale Soup,Italian
31.21,100.0,32.42,20.58,56.64,61.98,0.0,729352,Italian Sausage Stew with White Beans and Kale,Italian
41.16,100.0,30.7,47.49,29.21,80.85,0.0,771975,Spinach Almond Crostini,Italian
30.62,100.0,26.32,21.18,40.78,77.85,0.0,250991,Creamy Vegan Pasta Primavera,Italian
52.99,100.0,78.91,36.36,69.92,62.82,5950.0,496919,Roasted Beet and Kale Panzanella,Italian
31.76,100.0,26.2,21.08,40.59,77.55,0.0,243663,Pasta e Fagioli Soup,Italian
94.88,95.79,100.0,52.67,60.11,66.03,0.0,752413,Roasted Cauliflower Lasagna,Italian
45.45,100.0,48.11,35.9,44.81,80.41,0.0,245768,Vegetarian Spinach and Mushroom Lasagna,Italian
27.9,100.0,34.81,33.63,39.5,41.71,0.0,619678,Turnip and Spinach Rosemary “Risotto” Stuffed Acorn Squash with Pecans,Italian
75.71,70.41,100.0,32.8,31.74,97.94,0.0,968290,Parsnip gnocchi,Italian
74.63,100.0,97.93,31.8,39.66,69.08,14900.0,594351,Grilled Caprese Pizza,Italian
47.11,100.0,68.7,35.15,68.45,69.64,0.0,602979,The Best Raw Lasagna,Italian
31.31,100.0,22.26,20.63,30.6,67.62,0.0,591620,Pasta e Fagioli,Italian
75.11,34.49,100.0,39.98,57.63,44.04,0.0,15276,Quinoa Risotto With Salmon And Kale,Italian
100.0,51.71,84.85,58.73,42.04,52.18,0.0,758660,Kale Lasagna Diavolo,Italian
28.26,100.0,34.67,19.67,62.9,60.11,0.0,20376,Vegetable Lasagna With Cashew Cheese,Italian
56.38,100.0,53.87,33.86,58.5,56.29,0.0,521509,Naked Chicken Parmesan,Italian
100.0,34.04,81.6,32.3,18.51,18.59,5950.0,514635,Pizza Sliders,Italian
32.11,46.07,10.2,11.29,16.35,100.0,29800.0,248876,Pasta e Fagioli Soup (Italian Pasta and Bean Soup),Italian
79.49,27.19,59.14,58.69,100.0,65.8,0.0,695547,Eggplant Pomodoro Pasta,Italian
100.0,86.41,37.05,47.02,35.47,48.65,900000.0,573321,Slow Cooker Shrimp and Artichoke Barley Risotto,Italian
77.51,58.75,100.0,31.9,50.07,59.28,0.0,680372,Spinach and Ricotta Rotolo (Italian Lasagna Roll Ups),Italian
21.04,100.0,9.0,7.23,31.09,68.64,0.0,516775,A Warming Winter Dinner: Skillet Gnocchi with Spinach and White Beans,Italian
24.8,31.76,17.2,36.07,4.68,100.0,0.0,101643,Italian Style Swiss Chard,Italian
19.94,100.0,11.27,7.83,51.64,79.17,0.0,487780,"Minestrone Soup with Butternut Squash, Kale and White Beans {How We Eat on a Budget}",Italian
46.6,100.0,81.24,31.88,47.21,68.34,0.0,758976,Rigatoni Puttanesca with Veggie Meatballs,Italian
65.75,100.0,40.92,34.11,59.31,95.08,0.0,762009,Polenta ‘Pizza’ with Kale Topping,Italian
38.07,100.0,53.5,95.29,42.46,69.37,0.0,677809,Sheet-Pan Spaghetti Squash Puttanesca,Italian
27.16,100.0,48.46,95.46,44.75,49.82,0.0,496203,Alfredo Zucchini Pasta,Italian
27.46,100.0,39.69,25.2,71.47,54.83,0.0,584303,Skinny Vegan Lasagna,Italian
94.3,99.45,53.07,45.44,100.0,94.46,0.0,525490,{38 Power Foods} Weight Watchers Pasta with Italian Chicken Sausage and Kale,Italian
32.25,100.0,40.48,25.11,69.95,58.22,0.0,508369,Roasted Vegetable Lasagna with Roasted Red Pepper Sauce,Italian
100.0,95.35,17.07,9.12,63.16,95.16,40200.0,627791,Butternut Squash Lasagna With Zucchini Noodles (Vegan & Gluten-Free),Italian
36.04,100.0,21.1,44.09,38.08,59.49,3375000.0,616388,Butternut squash lasagna roll ups with chicken and spinach,Italian
52.23,100.0,72.25,49.36,68.98,85.8,0.0,667188,Stove Top Pizza,Italian
37.29,75.61,100.0,68.23,40.8,62.24,0.0,212657,Baked asparagus risotto,Italian
32.91,100.0,15.66,17.43,69.91,68.59,0.0,262959,Instant Vegan Alfredo,Italian
35.38,100.0,45.14,30.95,66.5,51.2,0.0,612786,Fall Harvest Panzanella,Italian
69.55,100.0,90.96,43.41,62.06,84.12,0.0,1003938,Garlicky Kale and Ricotta Pizza,Italian
73.92,100.0,50.95,54.12,66.32,66.04,11900.0,531452,Vegetable Garden Minestrone Soup,Italian
58.5,100.0,51.01,30.27,33.53,59.95,22350.0,775913,Chicken Parm Soup,Italian
19.84,100.0,20.51,26.54,58.25,55.39,0.0,578414,Farro Risotto: Wholesome Whole Grain,Italian
30.01,100.0,14.42,17.02,70.42,75.66,0.0,730835,Spring Vegetable Quinoa Minestrone,Italian
54.01,100.0,88.88,39.9,16.55,84.86,0.0,543872,Italian Beef Stew,Italian
