sweetness,saltiness,sourness,bitterness,savoriness,fattiness,spiciness,id,title,cuisine
12.81,100.0,39.33,32.5,72.64,95.62,0.0,564290,Shrimp and Avocado Ceviche for,Latin American
63.76,39.71,34.04,15.31,30.35,100.0,22350.0,226827,Sopa de Orejas (Colombian Rice fritters Soup),Latin American
98.47,87.36,57.3,32.14,64.2,100.0,76475.0,529248,Chimichurri – Argentine Parsley Sauce –,Latin American
41.47,100.0,44.72,18.86,59.69,50.97,0.0,82165,"Chimichurri Steak, Chicken Or Pork Chops With Asparagus And Tomato",Latin American
15.55,100.0,27.91,16.74,58.75,84.88,180000.0,654432,Pan Seared Lamb Loin With Chimichurri & Roasted Trio Squash Salad With Goat Cheese and Pinenuts,Latin American
26.81,6.78,0.0,0.0,0.0,100.0,6750000.0,597007,Chimichurri Burgers,Latin American
19.03,100.0,22.4,8.7,64.33,48.55,36000.0,196823,Dry Chimichurri Rub,Latin American
15.62,100.0,28.18,16.9,59.31,72.91,375000.0,568150,Pineapple Shrimp Ceviche,Latin American
23.7,68.23,17.34,9.06,38.45,100.0,8250.0,918146,Classic Halibut Ceviche,Latin American
27.14,100.0,31.53,45.47,29.72,50.06,0.0,226636,Sancocho o Sopa de Guandú (Pigeon Peas Colombian Soup),Latin American
30.12,18.48,3.62,4.02,2.28,100.0,147000.0,769988,Cumin Rubbed Grilled Chicken with Chimichurri Sauce,Latin American
22.16,100.0,17.3,22.52,67.31,80.37,147123.2,671196,Grilled Chimichurri Chicken,Latin American
45.43,100.0,42.78,83.86,61.35,51.72,36750.0,778955,Five Minute Chimichurri Sauce,Latin American
25.94,100.0,36.87,25.88,54.81,60.05,0.0,96013,Ceviche De Pescado (Fish Salad Cooked in Lime Juice),Latin American
17.59,100.0,17.07,13.17,37.89,77.97,1687500.0,583730,Cilantro Chimichurri Burger,Latin American
30.05,100.0,28.56,17.2,59.21,77.19,105400.0,527233,Chimichurri Sauce,Latin American
16.35,100.0,27.84,16.7,58.6,72.22,0.0,144777,Argentinean Oak-Planked Beef Tenderloin With Chimichurri Sauce,Latin American
14.43,87.31,24.51,14.7,51.6,100.0,0.0,408746,Pork Tenderloin with Chimichurri,Latin American
21.21,9.39,100.0,71.01,6.93,41.55,80950.0,582218,London Broil with Chimichurri,Latin American
3.26,10.53,1.14,3.16,0.42,100.0,0.0,678528,Carne Asada (tacos),Latin American
10.14,100.0,13.41,16.58,70.21,77.12,0.0,226484,Carrots and Meatballs Soup (Sopa de Zanahoria y Albondigas),Latin American
22.42,100.0,27.88,16.73,58.7,56.39,0.0,1112607,"Easy Chimichurri Steak (Paleo, Whole30 + Keto)",Latin American
3.44,1.59,0.0,0.0,0.0,100.0,198000.0,253155,Chimichurri Flank Steak with Grilled Radicchio and Onions,Latin American
16.97,100.0,20.4,11.73,72.98,90.63,73500.0,7257,Pan-Seared Trout with Chimichurri and Mango Slaw,Latin American
16.08,100.0,23.44,16.04,44.93,76.11,0.0,88529,Ceviche from Acapulco,Latin American
100.0,33.68,74.08,21.37,18.59,34.4,490125.0,714722,Carne Asada Quesadillas,Latin American
1.22,4.16,0.0,0.0,0.0,100.0,73500.0,478143,Scallop Ceviche,Latin American
1.01,5.55,0.0,0.0,0.0,100.0,0.0,1509179,Tropical Mango Shrimp Ceviche,Latin American
15.7,100.0,28.22,16.93,59.41,81.46,0.0,218205,Black bean chimichurri salad,Latin American
28.58,100.0,23.63,43.15,38.4,49.31,5950.0,88697,Ceviche,Latin American
36.45,19.95,100.0,53.42,13.26,50.62,73500.0,226701,Sopa de Frijoles Blancos con Albóndigas (White Beans and Meatball Soup),Latin American
17.72,7.03,100.0,71.01,6.93,44.52,148750.0,479850,Carne Asada,Latin American
14.48,100.0,22.69,24.4,63.98,78.66,99000.0,247754,Carne Asada Tacos,Latin American
15.69,100.0,22.59,24.29,63.68,93.33,313400.0,800345,Chimichurri Fries with Gorgonzola,Latin American
25.34,100.0,37.57,18.71,58.37,76.26,487971.0,1122710,Sirloin Chimichurri Steak,Latin American
51.3,55.71,22.73,16.16,22.38,100.0,3420500.0,4063,Mexican Ceviche Tacos,Latin American
100.0,6.71,64.62,33.23,6.85,40.9,0.0,83863,Peruvian Roasted Chicken With Aji Verde,Latin American
15.29,100.0,27.47,16.48,57.82,81.75,3750.0,483027,Shrimp Ceviche Nachos,Latin American
100.0,9.46,4.39,9.49,8.12,36.57,22350.0,379684,Stuffed Peppers: Aji,Latin American
5.75,5.79,69.61,50.96,5.05,100.0,0.0,1081563,Carne Asada Tacos,Latin American
100.0,40.57,91.69,23.31,21.38,64.24,495000.0,185858,Flank Steak Salad with Chimichurri Dressing,Latin American
14.44,86.4,24.22,14.53,50.98,100.0,1125000.0,207507,Espresso-Rubbed Skirt Steak with Pineapple Chimichurri,Latin American
24.95,100.0,30.6,29.54,56.24,85.14,0.0,43033,Sea Urchin Ceviche,Latin American
15.82,100.0,31.46,19.24,59.53,61.37,0.0,15979,Roasted Lamb with Potatoes and Rosemary Chimichurri,Latin American
100.0,2.58,67.56,34.03,8.85,9.4,78750.0,148883,Chile Carne Asada,Latin American
28.41,100.0,24.39,60.14,40.17,45.55,3725.0,603485,grilled veggie sandwich with chimichurri cream cheese spread,Latin American
100.0,42.5,93.77,68.48,26.64,20.58,52475.0,88818,Tilapia Ceviche,Latin American
100.0,5.47,45.69,27.27,2.91,60.18,225000.0,796978,Carne Asada,Latin American
16.36,100.0,33.12,20.7,58.43,52.79,0.0,1047129,Shawarma Churrasco Steak and Eggs with Avocado Mint Chimichurri,Latin American
18.43,87.61,31.69,19.84,51.38,100.0,99000.0,510482,Ceviche,Latin American
39.16,13.3,35.46,24.87,9.26,100.0,14900.0,198973,Avocado and Grapefruit Salad with Aji Panca Vinaigrette,Latin American
18.34,100.0,9.32,10.4,22.83,84.24,0.0,6268,Red Snapper Ceviche,Latin American
33.74,100.0,37.63,18.72,58.35,81.2,73500.0,285743,Marinated Steak with Chimichurri Sauce,Latin American
1.85,5.54,0.0,0.0,0.0,100.0,20000.0,555676,Shrimp Ceviche,Latin American
15.59,100.0,28.13,16.87,59.21,54.51,0.0,592940,Crock Pot Carne Asada for Burritos,Latin American
16.98,100.0,45.02,29.71,59.21,65.11,0.0,1497093,Argentinian Chimichurri,Latin American
27.24,100.0,26.35,43.86,36.01,47.82,0.0,292966,Sunny Anderson's Steak Fajitas with Chimichurri and Drunken Peppers,Latin American
100.0,62.07,46.37,29.06,36.5,70.0,2551455.0,582907,Mexican Ceviche,Latin American
72.55,41.22,100.0,26.81,28.0,91.66,0.0,102113,Curried Calamari Ceviche with Mango and Avocado Recipe,Latin American
41.32,100.0,43.47,21.31,61.27,61.27,20250.0,638626,Chimichurri Skirt Steak with Grilled Asparagus,Latin American
16.48,100.0,27.07,16.85,59.99,63.86,2250000.0,620403,Flat Iron Steak with Chimichurri Sauce,Latin American
4.17,7.11,0.0,0.0,0.0,100.0,0.0,299548,"Grilled Steak with Green Beans, Tomatoes and Chimichurri Sauce",Latin American
17.59,100.0,29.73,17.59,59.28,64.5,0.0,1001568,Steak Kebabs with Chimichurri,Latin American
19.59,100.0,27.43,16.46,59.08,65.29,0.0,81331,Carne Asada,Latin American
13.28,100.0,11.92,14.6,50.55,69.41,0.0,102671,Slow-Cooker Carne Guisada,Latin American
15.91,100.0,27.47,16.48,57.82,76.32,10000.0,452727,Halibut-Mango Ceviche,Latin American
22.22,100.0,28.05,16.83,59.05,71.35,0.0,1486801,Steak Fajita Kabobs with Chimichurri,Latin American
0.71,3.6,0.0,0.0,0.0,100.0,0.0,201079,Cedar-Planked Whitefish With Chimichurri,Latin American
12.36,99.17,10.46,14.47,71.56,100.0,147000.0,227191,VEGETABLE SOUP (SOPA DE VERDURAS),Latin American
17.19,100.0,27.61,16.56,58.11,52.72,160000.0,1002526,Crab Ceviche,Latin American
16.52,100.0,28.9,17.42,59.22,64.75,7537500.0,697805,Chimichurri Sauce,Latin American
29.75,100.0,36.64,19.8,61.54,78.0,0.0,543556,Carne Asada Tacos,Latin American
18.55,100.0,33.71,30.67,64.04,76.34,2700000.0,3537,Halibut Ceviche,Latin American
100.0,8.54,0.0,0.0,0.0,6.62,1125000.0,119891,Argentinean Chimichurri Burgers,Latin American
15.12,100.0,28.39,18.75,56.48,47.85,0.0,730256,Chimichurri Steak Bowl,Latin American
92.18,6.37,0.0,0.0,0.0,100.0,3375000.0,795473,Chimichurri: The Good on Anything and Everything Sauce,Latin American
17.47,100.0,27.74,16.64,58.39,84.22,184.85,603281,Picante de Cuy Mentiroso (Fibbing Guinea Pig) From Ceviche: Peruvian Kitchen,Latin American
15.54,100.0,26.0,16.69,60.1,50.7,0.0,711172,Flank Steak with Asian Chimichurri,Latin American
42.87,100.0,37.02,42.1,51.81,35.5,9071840.0,84933,Sea Bass Ceviche,Latin American
78.37,33.94,100.0,25.42,23.32,16.85,1051175.0,226128,Sancocho de Pescado ( Colombian Fish Soup),Latin American
15.27,100.0,27.54,16.52,57.97,47.46,18000.0,622498,Steak sandwich with chimichurri sauce,Latin American
100.0,26.89,77.51,23.71,16.63,81.8,283500.0,740946,"Filet Mignon Sandwich with Onions, Camembert, Fried Egg and Chimichurri",Latin American
24.69,1.31,0.0,0.0,0.0,100.0,0.0,564506,Grilled Herb Shrimp With Chimichurri Sauce for,Latin American
15.49,100.0,27.91,16.74,58.74,85.05,0.0,604913,Don Ceviche {} and Ceviche Peruvian Kitchen cookbook {giveaway},Latin American
21.97,100.0,19.01,37.31,51.4,51.54,0.0,15168,Breakfast Tacos With Kale-cilantro Chimichurri Sauce,Latin American
86.35,9.62,0.0,0.0,0.0,100.0,0.0,88705,Tilapia Ceviche,Latin American
2.96,0.33,0.0,0.0,0.0,100.0,0.0,226106,COLOMBIAN CHICKEN SANCOCHO (SANCOCHO DE GALLINA O VALLUNO),Latin American
26.6,14.14,24.9,6.33,5.81,100.0,520000.0,999843,Red Chimichurri Sauce,Latin American
9.45,90.69,11.99,14.83,62.8,100.0,80000.0,798661,"Chimichurri Cucumber Noodles with Shrimp, Avocado & Hearts of Palm",Latin American
5.47,1.23,0.0,0.0,0.0,100.0,198000.0,515809,Open-Face Steak Quesadilla with Chimichurri Sauce,Latin American
46.78,100.0,14.76,23.01,67.83,54.32,0.0,551870,Hanger Steak and Chimichurri Sauce,Latin American
21.91,100.0,45.11,27.88,60.0,61.13,1125000.0,3703,Ceviche Verde,Latin American
100.0,97.28,37.4,23.51,70.96,94.03,0.0,552517,Cauliflower Ceviche,Latin American
8.64,25.26,54.68,51.9,5.7,100.0,61.6,567513,Dungeness Crab Ceviche,Latin American
37.65,100.0,57.34,40.72,3.97,89.96,99000.0,539390,Steak Panini with Chimichurri Sauce,Latin American
41.08,9.97,27.74,7.05,6.47,100.0,93750.0,88497,Snapper Ceviche with Chiles and Herbs Recipe,Latin American
10.3,100.0,13.43,16.61,70.32,66.43,0.0,743619,Funky Mofongo with Sopa de Pollo and Puerto Rican Roast Pork,Latin American
46.59,100.0,74.3,40.82,61.82,63.97,1216350.0,248951,Carne Asada Salad,Latin American
11.61,100.0,10.43,11.98,70.67,93.8,0.0,1013668,Mango Shrimp Ceviche with Pineapple,Latin American
15.34,100.0,27.81,17.48,57.89,55.46,0.0,668300,Kahden kerroksen sushia,Latin American
100.0,94.36,79.89,35.33,58.86,62.62,29800.0,226722,"Quinoa, Shrimp and Chimichurri Salad",Latin American
43.43,100.0,20.26,30.41,69.25,98.24,5950.0,989811,Flank Steak with Chimichurri Sauce,Latin American
15.4,100.0,27.71,16.62,58.34,96.8,10000.0,582862,Shrimp Salsa a.k.a. Ceviche,Latin American
36.85,13.01,100.0,58.14,11.56,40.73,99000.0,120029,Cumin-Pepper Flank Steak With Horseradish Chimichurri,Latin American
6.42,14.79,68.87,48.91,4.77,100.0,0.0,605609,Merlot Marinated Flank Steak with Spicy Chimichurri for,Latin American
11.61,100.0,13.32,16.48,69.78,97.1,6750000.0,226591,Meatball and Rice Soup (Sopa de Arroz con Albóndigas),Latin American
29.62,100.0,79.62,72.66,78.32,66.92,32200.0,2994,"Grouper Ceviche With Mango, Citrus, And Cilantro",Latin American
33.7,100.0,23.1,17.63,52.58,63.75,1125000.0,45299,Chimichurri Surf And Turf With Skinny Sweet Potato Chips And A,Latin American
21.34,100.0,31.41,18.24,58.36,59.29,0.0,81382,Grilled Flank Steak With Chimichurri,Latin American
19.0,100.0,32.74,20.24,57.81,71.43,123.2,627309,Portobello Mushroom Burger with Avocado Chimichurri,Latin American
98.04,71.1,36.16,100.0,13.37,42.38,0.0,1057769,Top Round Roast Beef with Chimichurri,Latin American
23.79,100.0,50.84,85.16,43.05,48.41,0.0,572268,Grilled Steak with Spicy Chimichurri Sauce,Latin American
100.0,17.14,0.0,0.0,0.0,83.06,0.0,779903,Grilled Skirt Steak with Chimichurri,Latin American
36.62,100.0,44.53,37.1,79.85,76.66,2250000.0,38999,Carne Asada,Latin American
1.14,4.18,0.0,0.0,0.0,100.0,0.0,801797,Slow Cooker Carne Asada,Latin American
28.54,91.62,23.47,13.14,63.17,100.0,1687500.0,89403,Cebiche De Atun ( Peruvian Canned Tuna Ceviche),Latin American
5.46,1.44,13.11,9.31,0.91,100.0,1862.5,542146,GRILLED SKIRT STEAK WITH CHIMICHURRI SAUCE,Latin American
27.73,100.0,9.45,10.54,23.13,88.25,320000.0,588709,Wintertime Ceviche,Latin American
34.98,100.0,13.25,16.39,69.37,83.23,3075000.0,1002436,Chimichurri Steak Tacos,Latin American
28.96,1.94,0.0,0.0,0.0,100.0,5950.0,587127,Baked Chimichurri Chicken Drumsticks,Latin American
39.87,10.77,22.06,5.61,5.14,100.0,619000.0,47048,Fennel And Chimichurri Salad,Latin American
40.97,100.0,15.84,24.57,55.91,69.23,6750000.0,53600,Tropical Shrimp Ceviche,Latin American
16.18,100.0,28.05,16.83,59.05,69.15,588000.0,590447,Flank Steak with Chimichurri Sauce,Latin American
21.87,76.58,32.1,19.74,44.83,100.0,0.0,791865,Grilled Flank Steak + 1 Minute Chimichurri Sauce,Latin American
5.99,5.54,100.0,71.01,6.93,58.5,0.0,513047,Carne Asada Tacos,Latin American
28.18,5.27,0.0,0.0,0.0,100.0,36750.0,227381,Arepa con Carne Asada (Arepa with Colombian-Style Grilled Beef),Latin American
100.0,32.68,97.41,24.76,22.71,75.23,5950.0,792881,Grilled Flank Steak with Chimichurri Sauce,Latin American
40.54,100.0,24.81,19.42,65.34,73.65,148750.0,499343,Grilled Steak with Chimichurri Sauce,Latin American
14.55,79.09,18.4,20.8,50.39,100.0,0.0,1100245,Super Easy Baked Salmon in Foil with Chimichurri Sauce,Latin American
15.65,100.0,28.01,16.8,58.97,73.94,20000.0,1096025,Steak Salad with Chimichurri Sauce,Latin American
50.76,100.0,53.37,23.75,58.44,85.94,348250.0,478604,Ceviche De Pescado,Latin American
40.17,70.71,41.93,14.25,36.4,100.0,403450.0,716463,Sea Bass and Tomato Ceviche,Latin American
100.0,17.05,7.89,17.07,14.62,82.49,5950.0,695937,Carne Asada Tacos,Latin American
2.74,10.49,1.14,3.15,0.42,100.0,73500.0,1123685,Grilled Filet and Potato Skewers with Rosemary Chimichurri,Latin American
14.28,100.0,36.23,28.78,55.86,71.1,10125.0,1274,Basic Ceviche,Latin American
43.9,100.0,54.03,30.15,59.77,50.8,0.0,286420,Carne Asada Tacos With Carrot-Pepper Slaw,Latin American
16.47,90.21,8.52,9.51,20.87,100.0,61.6,16442,Grilled Leg of Lamb with Greek Chimichurri Sauce,Latin American
100.0,10.55,10.41,8.84,12.58,36.04,0.0,555346,Barramundi Ceviche,Latin American
22.27,100.0,26.4,63.73,21.46,43.79,0.0,910881,Poached Salmon with Chimichurri and Pearl Couscous:,Latin American
24.88,100.0,40.24,19.54,59.79,86.14,0.0,1498813,Chimichurri Steak Kabobs,Latin American
100.0,2.35,46.62,31.21,0.83,34.3,3375000.0,567791,Carne Asada Tacos,Latin American
45.71,14.79,0.0,0.0,0.0,100.0,750000.0,3503,Chimichurri Halibut Tacos,Latin American
6.97,36.02,0.0,0.0,0.0,100.0,0.0,7580,Seared Tuna with Chimichurri Sauce and Greens,Latin American
24.09,47.58,82.15,65.71,29.29,100.0,0.0,801152,Steak Chimichurri Bites,Latin American
3.87,18.3,0.0,0.0,0.0,100.0,10000.0,486613,Carne Asada Pizza,Latin American
25.24,100.0,30.41,31.92,48.57,55.46,0.0,250358,Grilled Ribeye Steak with Chimichurri Salsa,Latin American
78.26,35.09,100.0,34.47,44.65,23.15,73500.0,923690,Chimichurri Broccoli Salad,Latin American
16.52,100.0,28.1,16.85,59.14,85.67,6750000.0,3700,Ceviche Verde,Latin American
16.07,9.64,0.0,0.0,0.0,100.0,198000.0,759412,Avocado Chimichurri Bruschetta,Latin American
100.0,2.18,10.94,4.92,1.78,35.68,73500.0,483676,Salted Chocolate Oatmeal Smoothie,Latin American
32.24,10.72,23.38,5.94,5.45,100.0,198000.0,532391,Quinoa and Avocado Chimichurri Salad for Food Bloggers Against Hunger,Latin American
8.46,2.0,20.61,14.63,1.43,100.0,73500.0,496898,Seared Ahi Tuna with Chimichurri Sauce,Latin American
4.76,0.03,0.0,0.0,0.0,100.0,6750000.0,214971,Steak with chimichurri sauce,Latin American
0.93,2.12,0.0,0.0,0.0,100.0,61.6,758070,Sweet Potato Bowl with Chimichurri,Latin American
72.78,100.0,25.67,35.32,57.53,59.51,0.0,744260,Grilled Marinated Leg of Lamb with Asparagus and Mint Chimichurri,Latin American
64.62,72.26,36.16,100.0,13.37,8.32,0.0,494949,Roasted Portabella and Chickpea Burritos with Chimichurri Sauce,Latin American
29.11,100.0,27.38,16.43,57.64,86.12,0.0,696128,Chimichurri Grilled Steak Salad,Latin American
26.42,100.0,53.48,33.84,74.02,73.86,0.0,577514,"Avocado, Mozzarella, and Jalapeño Chimichurri Grilled Cheese",Latin American
37.34,100.0,62.42,15.65,35.85,76.17,5950.0,814845,Ceviche,Latin American
5.23,1.63,26.23,18.63,1.82,100.0,0.0,609132,Salmon Ceviche,Latin American
3.2,0.43,1.99,0.89,0.32,100.0,10000.0,695793,Quinoa Peanut Soup (Sopa de Mani),Latin American
23.7,92.42,25.0,16.6,52.87,100.0,0.0,39004,Carne Guisada,Latin American
3.11,17.04,13.01,9.24,0.9,100.0,0.0,31266,Summer Squash Tacos with Avocado Chimichurri,Latin American
26.94,60.35,34.69,19.33,35.76,100.0,136250.0,485543,Chimichurri Sauce,Latin American
47.62,22.92,41.46,11.95,14.42,100.0,73500.0,551722,Grilled Pork Tenderloin with Chimichurri and Summer Veggies,Latin American
4.09,5.18,57.48,40.82,3.98,100.0,0.0,246461,Cowboy Steak with Chimichurri Sauce,Latin American
26.94,0.79,0.0,0.0,0.0,100.0,73500.0,483855,IPA Ceviche Lettuce Wraps,Latin American
29.46,60.64,18.28,11.12,36.5,100.0,0.0,590109,Grilled Marinated Flank Steak with Chimichurri Sauce,Latin American
25.06,100.0,36.57,37.2,60.34,57.11,73500.0,626794,Canadian Bacon and Avocado Salad with Chimichurri Dressing,Latin American
0.76,2.82,0.0,0.0,0.0,100.0,0.0,485634,Slow Cooker Carne Asada,Latin American
52.66,96.07,36.9,16.48,58.42,100.0,0.0,116151,Argentine Chimichurri Sauce Recipe,Latin American
67.93,6.11,58.13,100.0,0.93,36.59,73500.0,722421,Fijian Ceviche (Kokoda),Latin American
8.37,72.38,15.04,16.17,42.4,100.0,0.0,86533,Mexican Ceviche,Latin American
10.48,100.0,13.32,16.48,69.75,84.36,0.0,610378,Grilled Flank Steak and Fingerlings with Chimichurri,Latin American
15.98,100.0,31.68,19.47,57.99,64.01,930.0,101987,Vegetarian Ceviche That Looks Not-So-Vegetarian,Latin American
0.58,5.54,0.0,0.0,0.0,100.0,0.0,524907,Garlic Brown Sugar Flank Steak with Chimichurri,Latin American
75.22,41.24,100.0,27.22,31.4,31.85,52500.0,80814,Colombian Aji Picante,Latin American
20.21,100.0,27.81,16.68,58.55,97.06,73500.0,549832,Crockpot Carne Asada Tacos with Cilantro Lime Garlic Sauce,Latin American
30.66,14.19,100.0,59.86,10.94,37.31,78750.0,581892,Grilled Steaks with Chimichurri Sauce,Latin American
29.62,100.0,79.62,72.66,78.32,66.92,32200.0,81266,Skirt Steak With Chimichurri Sauce Recipe,Latin American
14.61,100.0,13.32,16.48,69.78,55.66,5950.0,555679,"Steak Fajitas with Grilled Onions, Peppers, and Roasted Cherry Tomatoes with Chimichurri Sauce",Latin American
15.63,100.0,31.16,19.1,58.12,67.17,80000.0,510564,Grilled Ribeyes with Chimichurri,Latin American
25.37,100.0,27.75,16.65,58.42,65.57,1190000.0,226866,Arepa Thai de Pollo (Thai Chicken Arepa),Latin American
9.62,100.0,13.12,16.23,68.73,75.04,0.0,824143,Stuffed Delicata with Chimichurri Black Beans,Latin American
33.23,100.0,56.29,23.99,63.11,99.56,3375000.0,865400,Homemade Chimichurri Sauce,Latin American
9.86,100.0,10.43,11.2,14.44,46.46,77500.0,795009,Lychee Ceviche,Latin American
17.56,100.0,36.76,23.01,59.59,81.57,0.0,226151,COLOMBIAN-STYLE LENTIL SOUP (SOPA DE LENTEJAS),Latin American
34.98,54.25,64.84,100.0,12.38,34.4,120000.0,1009612,Grilled Avocados Stuffed with Veggie Ceviche,Latin American
25.18,12.57,15.24,14.19,29.36,100.0,0.0,974909,broiled salmon fillets with meyer lemon-mint chimichurri,Latin American
49.07,21.58,0.0,0.0,0.0,100.0,73500.0,584664,"Pita Sandwich with Chicken, Hearts of Palm & Chimichurri Dressing",Latin American
30.48,100.0,22.39,34.03,42.68,96.66,0.0,552006,Ceviche,Latin American
84.23,36.72,100.0,25.42,23.32,21.14,198000.0,574699,Real Men Cook: Steak & Fontina Cheese Panini with Chimichurri Sauce,Latin American
44.04,100.0,28.28,18.18,58.56,60.85,0.0,796883,Zucchini and Orzo Salad with Chimichurri,Latin American
100.0,6.33,19.38,15.08,10.91,83.04,0.0,741584,Flank Steak Fajitas with Chimichurri and Drunken Peppers,Latin American
51.42,16.19,100.0,53.11,13.36,35.0,52500.0,489108,Skinny Cumin Steak with Chimichurri Sauce,Latin American
60.98,99.5,50.52,28.5,61.34,100.0,0.0,611911,Chimichurri Steak and Potato Salad,Latin American
19.08,100.0,28.87,16.99,58.98,48.23,85400.0,630966,Pork Carne Asada Tacos,Latin American
14.54,100.0,11.95,13.85,45.45,64.65,52500.0,697530,Plantain Soup (Sopa de Platanos),Latin American
9.7,92.64,17.55,18.58,65.14,100.0,0.0,610986,Flank Steak with Spicy Chimichurri Sauce,Latin American
9.78,46.98,9.79,18.53,13.58,100.0,61.6,226192,Steak with Chimichurri Sauce (Carne con Chimichurri),Latin American
27.74,100.0,27.86,16.71,58.64,90.95,0.0,226820,Sancocho Costeño (Atlantic Coast Sancocho),Latin American
100.0,15.81,84.77,31.32,16.24,78.73,21000.0,577496,Chimichurri Steak Fajitas,Latin American
15.82,100.0,33.16,20.47,59.18,74.29,0.0,737918,Chimichurri Chicken,Latin American
17.52,100.0,27.71,16.62,58.34,47.95,0.0,796218,Citrus Chimichurri Shrimp Rice,Latin American
57.88,7.35,0.0,0.0,0.0,100.0,30900.0,978905,Chimichurri,Latin American
2.14,0.49,0.0,0.0,0.0,100.0,0.0,7029,Mock Ceviche Recipe,Latin American
82.16,46.64,23.96,15.39,36.92,100.0,1693450.0,780578,Chimichurri Salmon Skewers,Latin American
18.52,100.0,20.26,43.63,41.28,52.1,0.0,226387,Sopa de Lentejas con Albondigas (Lentil Soup with Meatballs),Latin American
100.0,35.89,92.96,23.63,21.68,76.92,520000.0,102,Crispy Potato Salad With Chimichurri Sauce,Latin American
34.54,100.0,29.12,40.76,47.49,84.05,5950.0,472582,Salmon Ceviche,Latin American
1.11,2.8,0.0,0.0,0.0,100.0,0.0,535696,Carne Asada Fries,Latin American
32.55,100.0,26.75,23.88,55.35,78.3,900000.0,9270,Beet Crudo With Chimichurri,Latin American
31.16,96.24,34.8,21.73,58.84,100.0,0.0,245927,Chimichurri,Latin American
15.75,100.0,33.39,20.63,59.21,54.56,0.0,602559,Skirt Steak with Chimichurri Sauce,Latin American
57.2,24.61,61.91,36.55,63.47,100.0,1875.0,227500,Arepa con Carne y Champiñones (Corn Cake with Beef and Mushrooms),Latin American
18.38,75.15,23.1,28.99,58.44,100.0,0.0,214849,Seared steak with chimichurri dressing,Latin American
100.0,10.72,91.52,44.39,17.12,33.67,212850.0,485981,Langostino Ceviche,Latin American
12.87,100.0,17.8,31.93,61.65,58.28,0.0,471298,Carne Asada Tacos,Latin American
21.41,14.3,16.94,4.31,3.95,100.0,320000.0,710706,Creamy Chimichurri Sauce + a Video,Latin American
4.42,1.42,0.0,0.0,0.0,100.0,126000.0,525411,Crockpot Carne Asada Nachos,Latin American
27.5,100.0,14.24,25.03,65.49,72.59,1125000.0,286396,Tacos Carne Asada,Latin American
93.64,100.0,12.51,42.97,50.91,61.8,0.0,739265,Colombian Chicken Stew: Sancocho,Latin American
3.69,18.31,0.0,0.0,0.0,100.0,20000.0,947456,Carne Asada Salad,Latin American
33.72,2.01,0.0,0.0,0.0,100.0,3448500.0,895392,Tri-Tip with Chimichurri,Latin American
16.67,100.0,28.19,16.91,59.35,56.58,0.0,449677,Steak with Chipotle-Lime Chimichurri,Latin American
50.56,11.29,100.0,95.16,10.25,46.73,0.0,752829,Roasted Lamb with Mint Chimichurri,Latin American
14.42,6.74,17.34,4.41,4.04,100.0,18750.0,226973,Sancocho de Cerdo (Colombian Pork Soup),Latin American
63.0,100.0,36.33,35.84,57.44,80.7,0.0,695134,Grilled Rib-eye with Tomato Salad & Chimichurri Sauce,Latin American
14.94,100.0,11.58,15.5,69.71,66.56,0.0,621969,Carne Guisada – Slow Cooker,Latin American
8.07,57.48,8.47,23.42,3.13,100.0,0.0,606409,"Chimichurri Sauce + A Let Them Eat Kale! Giveaway! {Gluten Free, Low Carb + Super Simple}",Latin American
17.71,100.0,29.77,29.52,55.34,47.24,0.0,226896,Arepa Reina Pepiada (Arepa with Shredded Chicken and Avocado),Latin American
55.47,80.83,85.01,51.68,42.6,100.0,3547500.0,208832,Cook the Book: Quinoa with Chimichurri Herbs,Latin American
35.45,100.0,33.83,19.59,60.05,96.38,73500.0,246548,Carne Asada,Latin American
95.03,100.0,43.51,50.84,31.23,91.86,0.0,746687,Brazilian Flank Steak with Fresh Chimichurri and Fried Yucca,Latin American
55.88,100.0,31.76,92.65,18.09,31.77,0.0,226594,Sopa de Arepa (Corn Cake Soup),Latin American
4.74,3.18,0.0,0.0,0.0,100.0,3000000.0,496653,Salmon Ceviche,Latin American
3.73,5.58,0.0,0.0,0.0,100.0,3375000.0,736189,Beef Skewers with Cilantro Chimichurri,Latin American
18.84,100.0,9.49,10.59,23.23,85.59,0.0,1165,Summer Ceviche,Latin American
25.14,100.0,27.66,16.59,58.23,84.19,4100.0,509642,Ceviche with Shrimp and Pineapple {Low Carb & GF},Latin American
65.47,56.82,71.43,18.16,16.66,100.0,77500.0,479065,Monday Market Special: Striped Bass Ceviche,Latin American
58.39,30.25,46.81,11.9,10.92,100.0,2252975.0,577588,Gallo Pinto Tostadas,Latin American
31.28,22.87,54.16,17.22,14.34,100.0,0.0,626936,Chili Rubbed Flank Steak with Chimichurri on a Parsnip Puree,Latin American
1.93,5.09,26.17,18.58,1.81,100.0,0.0,854822,El Pollo Inka’s Peruvian Lomo Saltado (Copycat),Latin American
48.58,100.0,38.07,21.2,58.94,60.17,7012500.0,718412,Grilled Flank Steak with Chimichurri,Latin American
15.31,100.0,27.47,16.48,57.82,68.74,20000.0,506990,Chimichurri Steak Sandwich,Latin American
23.58,100.0,32.34,18.76,59.84,61.38,4500000.0,198617,Ponzu-Marinated Carne Asada Tacos,Latin American
